image_id,label,variety,age,image_path
104518.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\104518.jpg
104576.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\104576.jpg
104605.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\104605.jpg
104691.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\104691.jpg
104704.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\104704.jpg
104799.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\104799.jpg
104819.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\104819.jpg
104827.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\104827.jpg
104842.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\104842.jpg
104937.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\104937.jpg
104942.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\104942.jpg
104997.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\104997.jpg
105008.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\105008.jpg
105125.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\105125.jpg
105416.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\105416.jpg
105426.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\105426.jpg
105429.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\105429.jpg
105486.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\105486.jpg
105544.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\105544.jpg
105561.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\105561.jpg
105851.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\105851.jpg
105857.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\105857.jpg
105948.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\105948.jpg
106028.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\106028.jpg
106141.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\106141.jpg
106263.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\106263.jpg
106272.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\106272.jpg
106280.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\106280.jpg
106292.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\106292.jpg
106340.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\106340.jpg
106395.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\106395.jpg
106514.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\106514.jpg
106629.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\106629.jpg
106645.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\106645.jpg
106934.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\106934.jpg
107177.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\107177.jpg
107178.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\107178.jpg
107284.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\107284.jpg
107296.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\107296.jpg
107493.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\107493.jpg
107619.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\107619.jpg
107829.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\107829.jpg
107998.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\107998.jpg
108046.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108046.jpg
108078.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108078.jpg
108117.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108117.jpg
108199.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108199.jpg
108265.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108265.jpg
108340.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108340.jpg
108396.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108396.jpg
108415.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108415.jpg
108422.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108422.jpg
108425.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108425.jpg
108631.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108631.jpg
108697.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108697.jpg
108876.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108876.jpg
108884.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\108884.jpg
109021.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\109021.jpg
109173.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\109173.jpg
109196.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\109196.jpg
109249.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\109249.jpg
109360.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\109360.jpg
109366.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\109366.jpg
109440.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\109440.jpg
109588.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\109588.jpg
109635.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\109635.jpg
109795.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\109795.jpg
109995.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\109995.jpg
110079.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\110079.jpg
110392.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\110392.jpg
110400.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images\bacterial_leaf_blight\110400.jpg
100234.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\100234.jpg
101004.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\101004.jpg
101553.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\101553.jpg
101849.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\101849.jpg
101979.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\101979.jpg
103056.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\103056.jpg
103458.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\103458.jpg
104751.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\104751.jpg
105059.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\105059.jpg
105239.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\105239.jpg
105477.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\105477.jpg
106624.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\106624.jpg
106964.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\106964.jpg
107251.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\107251.jpg
108257.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\108257.jpg
108696.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\108696.jpg
108828.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\108828.jpg
108844.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\108844.jpg
109520.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\109520.jpg
109831.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\109831.jpg
110022.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\110022.jpg
110083.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\110083.jpg
110213.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images\bacterial_leaf_blight\110213.jpg
100133.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\100133.jpg
100169.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\100169.jpg
100513.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\100513.jpg
100635.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\100635.jpg
101394.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\101394.jpg
101638.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\101638.jpg
101731.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\101731.jpg
102119.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\102119.jpg
102420.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\102420.jpg
102555.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\102555.jpg
102560.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\102560.jpg
102841.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\102841.jpg
103032.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\103032.jpg
103097.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\103097.jpg
103169.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\103169.jpg
103319.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\103319.jpg
103323.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\103323.jpg
104106.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\104106.jpg
104175.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\104175.jpg
104732.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\104732.jpg
105570.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\105570.jpg
105675.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\105675.jpg
105852.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\105852.jpg
105993.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\105993.jpg
107254.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\107254.jpg
107812.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\107812.jpg
108183.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\108183.jpg
109304.jpg,bacterial_leaf_blight,ADT45,65,./inputs/train_images\bacterial_leaf_blight\109304.jpg
101467.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\101467.jpg
101652.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\101652.jpg
102639.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\102639.jpg
102648.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\102648.jpg
102659.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\102659.jpg
103686.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\103686.jpg
104053.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\104053.jpg
104086.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\104086.jpg
104430.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\104430.jpg
104657.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\104657.jpg
104697.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\104697.jpg
105180.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\105180.jpg
105250.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\105250.jpg
106232.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\106232.jpg
107466.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\107466.jpg
107928.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\107928.jpg
109219.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\109219.jpg
109324.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images\bacterial_leaf_blight\109324.jpg
100162.jpg,bacterial_leaf_blight,ADT45,70,./inputs/train_images\bacterial_leaf_blight\100162.jpg
101391.jpg,bacterial_leaf_blight,ADT45,70,./inputs/train_images\bacterial_leaf_blight\101391.jpg
101933.jpg,bacterial_leaf_blight,ADT45,70,./inputs/train_images\bacterial_leaf_blight\101933.jpg
103107.jpg,bacterial_leaf_blight,ADT45,70,./inputs/train_images\bacterial_leaf_blight\103107.jpg
104347.jpg,bacterial_leaf_blight,ADT45,70,./inputs/train_images\bacterial_leaf_blight\104347.jpg
104752.jpg,bacterial_leaf_blight,ADT45,70,./inputs/train_images\bacterial_leaf_blight\104752.jpg
106861.jpg,bacterial_leaf_blight,ADT45,70,./inputs/train_images\bacterial_leaf_blight\106861.jpg
107021.jpg,bacterial_leaf_blight,ADT45,70,./inputs/train_images\bacterial_leaf_blight\107021.jpg
107547.jpg,bacterial_leaf_blight,ADT45,70,./inputs/train_images\bacterial_leaf_blight\107547.jpg
108855.jpg,bacterial_leaf_blight,ADT45,70,./inputs/train_images\bacterial_leaf_blight\108855.jpg
